8/10/2018,Telefon,https://www.aa.com.tr/tr/gunun-basliklari/cumhurbaskani-erdogan-ile-putin-gorustu/1227669,Russia
9/7/2018,Birebir,https://www.aa.com.tr/tr/dunya/erdogan-ile-putin-uclu-zirve-oncesi-bir-araya-geldi/1248740,Russia
9/17/2018,Birebir,https://www.aa.com.tr/tr/turkiye/cumhurbaskani-erdogan-sociye-gitti-/1256702,Russia
9/25/2018,Birebir,https://www.aa.com.tr/tr/dunya/erdogan-ile-trump-bm-genel-kurulunda-gorustu/1264615,US
9/29/2018,Telefon,https://www.aa.com.tr/tr/politika/erdogan-ile-trump-telefonda-gorustu/1567756,US
10/22/2018,Telefon,https://www.aa.com.tr/tr/gunun-basliklari/cumhurbaskani-erdogan-ile-abd-baskani-trump-gorustu/1288909,US
11/1/2018,Telefon,https://www.aa.com.tr/tr/gunun-basliklari/erdogan-ile-trump-telefonda-gorustu/1300285,US
11/10/2018,Birebir,https://tr.sputniknews.com/20181110/erdogan-yaptirim-krizi-sonrasi-trump-paris-gorustu-1036089101.html,US
11/16/2018,Telefon,https://www.aa.com.tr/tr/gunun-basliklari/erdogan-ile-trump-telefonda-gorustu/1313627,US
11/22/2018,Birebir,http://haberrus.com/politics/2017/11/16/erdogan-22-kasimda-tekrar-sociye-gidiyor.html,Russia
11/28/2018,Telefon,https://www.aa.com.tr/tr/turkiye/cumhurbaskani-erdogan-putin-ve-porosenko-ile-gorustu/1323875,Russia
11/28/2018,Telefon,https://www.aa.com.tr/tr/gunun-basliklari/cumhurbaskani-erdogan-ile-abd-baskani-trump-gorustu/1324193,US
11/28/2018,Telefon,https://www.aa.com.tr/tr/gunun-basliklari/cumhurbaskani-erdogan-ile-abd-baskani-trump-gorustu/1324193,US
12/1/2018,Birebir,https://www.dailysabah.com/diplomacy/2018/12/01/president-erdogan-meets-with-trump-and-putin-at-g20-summit-in-argentina,US
12/14/2018,Telefon,https://www.aa.com.tr/tr/gunun-basliklari/cumhurbaskani-erdogan-abd-baskani-trump-ile-gorustu/1339237,US
12/23/2018,Telefon,https://www.aa.com.tr/tr/gunun-basliklari/erdogan-ile-trump-suriyeyi-gorustu/1346785,US
1/14/2019,Telefon,https://www.aa.com.tr/tr/gunun-basliklari/erdogan-ile-trump-suriye-ve-ikili-iliskileri-gorustu/1364544,US
1/20/2019,Telefon,https://www.aa.com.tr/tr/gunun-basliklari/erdogan-ile-trump-suriyeyi-gorustu/1370014,US
2/22/2019,Telefon,https://www.aa.com.tr/tr/turkiye/cumhurbaskani-erdogan-abd-baskani-trump-ile-telefonda-gorustu/1399623,US
4/29/2019,Telefon,https://www.aa.com.tr/tr/dunya/cumhurbaskani-erdogan-ile-abd-baskani-trump-telefonda-gorustu/1465400,US
4/30/2019,Telefon,https://www.aa.com.tr/tr/turkiye/cumhurbaskani-erdogan-putin-ile-telefonda-gorustu/1466612,Russia
5/14/2019,Telefon,https://www.aa.com.tr/tr/turkiye/cumhurbaskani-erdogan-putin-ile-telefonla-gorustu/1477454,Russia
5/29/2019,Telefon,https://www.aa.com.tr/tr/turkiye/erdogan-ile-trump-gorustu/1492377,US
5/30/2019,Telefon,https://www.aa.com.tr/tr/turkiye/erdogan-ile-putin-idlibi-gorustu/1493484,Russia
6/29/2019,Birebir,https://edition.cnn.com/2019/06/28/politics/g20-recep-tayyip-erdoan-turkey-donald-trump-meeting-weapons-dispite/index.html,US
7/6/2019,Telefon,https://www.aa.com.tr/tr/politika/cumhurbaskani-erdogan-putin-ile-gorustu/1524772,Russia
